"Date","Tweet","Location","Link to tweet"
"18-02-2020"," @blairpalese: Imagine a country where one of it's major insurers says parts of the planet are becoming uninsurable because of #climatech…","","https://twitter.com/pizzame2/status/1229657793549881344"
"18-02-2020","#Climate change is a terrible problem, and it absolutely needs to be solved. It deserves to be a huge priority. @washingtonpost @ishaantharoor #ThanksBezos #Amazon https://t.co/PjKI86gzxz","Accross the Globe","https://twitter.com/driscolfacts/status/1229657704567918593"
"18-02-2020","A #climate #activist swam under the #Antarctic ice sheet to prove how quickly glaciers are melting. There are more than 65,000 supraglacial lakes on East Antarctica's ice sheet. #ClimateChange #ClimateCrisis #ClimateAction  https://t.co/zktCayGP3Q","under the screaming stars🌌","https://twitter.com/Chaosforthefly/status/1229657364493750272"
"18-02-2020","Amazon founder commits $10 billion to fight #climate change in a new initiative called the Bezos Earth Fund https://t.co/GdFGLCUjWG","Berlin, Lomé, New York, Perth","https://twitter.com/CA_Latest/status/1229656793724289024"
"18-02-2020"," @edking_I: Total number of filed #climate litigation cases up 1,444 from 1,302 in 2019, says @NLawGlobal... majority in US, EU, Australi…","Paris | Corse | Martinique","https://twitter.com/miolacharme/status/1229656078843023360"
"18-02-2020"," @VSUNEnergy: .@RussellCrowe gave a stark warning about #climate change during the #FireFightAustralia bushfire relief coverage.  The #VR…","Worcester UK","https://twitter.com/plawrance/status/1229654749311590400"
"18-02-2020"," @ChristopherNFox: New survey of institutional investors on #climate change: ""More than half say climate risks are already a factor in th…","Calgary, Alberta, Canada","https://twitter.com/CarbonConvoCA/status/1229654476824301568"
"18-02-2020"," @VSUNEnergy: .@RussellCrowe gave a stark warning about #climate change during the #FireFightAustralia bushfire relief coverage.  The #VR…","United Kingdom","https://twitter.com/RichieKennett/status/1229654090373902337"
"18-02-2020"," @8lanch: The big fat climate change poll.  Please vote  Feel free to comment  And please   Question - is climate change a man made iss…","Georgetown, TX","https://twitter.com/judywbarker/status/1229653547769266176"
"18-02-2020"," @8lanch: The big fat climate change poll.  Please vote  Feel free to comment  And please   Question - is climate change a man made iss…","","https://twitter.com/PaulKnowsAll2/status/1229653081203171329"
"18-02-2020"," @KDRayfield: @PuckArks @carollemieux it is a valad point you make...   perhaps #hope is what keeps us voting... thinking we can change t…","Massachusetts, USA","https://twitter.com/carollemieux/status/1229652569586388993"
"18-02-2020"," @CA_Latest: Investors managing $37 trillion in assets urge #Japan to strengthen #climate targets ahead of next UN summit  https://t.co/G…","Berlin, Germany","https://twitter.com/Rendigs614/status/1229652019134291968"
"18-02-2020"," @CA_Latest: Investors managing $37 trillion in assets urge #Japan to strengthen #climate targets ahead of next UN summit  https://t.co/G…","","https://twitter.com/Laup561/status/1229651619349839873"
"18-02-2020","Investors managing $37 trillion in assets urge #Japan to strengthen #climate targets ahead of next UN summit  https://t.co/GL5T3o4X4s #COP26","Berlin, Lomé, New York, Perth","https://twitter.com/CA_Latest/status/1229651506112192513"
"18-02-2020"," @ANUmedia: Looking at the landscape on long car journeys as a kid sparked #ANUExpert David Lindenmayer’s interest in the environment. No…","Washington, DC","https://twitter.com/ShawnHarris70/status/1229651016393601024"
"18-02-2020","NCAR’s New $22 Million Aviation Facility in Broomfield Will Help Study Climate Change by @gracehood #copolitics #climate https://t.co/sUia0UEAyP","Boulder, CO","https://twitter.com/PhaedraPezzullo/status/1229650886256758785"
"18-02-2020"," @VSUNEnergy: .@RussellCrowe gave a stark warning about #climate change during the #FireFightAustralia bushfire relief coverage.  The #VR…","","https://twitter.com/EnergyreferralX/status/1229649996737384450"
"18-02-2020"," @VSUNEnergy: .@RussellCrowe gave a stark warning about #climate change during the #FireFightAustralia bushfire relief coverage.  The #VR…","","https://twitter.com/johnSNOWMTAINER/status/1229649803035992070"
"18-02-2020"," @ANUmedia: Looking at the landscape on long car journeys as a kid sparked #ANUExpert David Lindenmayer’s interest in the environment. No…","Canberra, Australia","https://twitter.com/UniCanberra/status/1229649364588560384"
"18-02-2020","A as such #democratic #leader of a as such super power #nation that tries to duck & weave or even #lie re the ""whole #truth"" of the situation at hand re #climatechange, a #true leader? A leader at all?? Perhaps a #criminal of a special kind to factor in what #climate change is???","Melbourne, Australia","https://twitter.com/PercievedLogic/status/1229648939877486594"
"18-02-2020"," @MarcGunther: This is great news but the details - none of which are available yet -- obviously matter. Unclear whether this will fund a…","","https://twitter.com/felixdresewski/status/1229646521450336256"
"18-02-2020"," @ANUmedia: Looking at the landscape on long car journeys as a kid sparked #ANUExpert David Lindenmayer’s interest in the environment. No…","Canberra, ngunnawal land","https://twitter.com/_moky__/status/1229646493834854401"
"18-02-2020",".@RussellCrowe gave a stark warning about #climate change during the #FireFightAustralia bushfire relief coverage.  The #VRFB is one #energystorage solution that could help Australia step away from fossil fuels and move to #renewableenergy.  https://t.co/ziB3kgWfKP","Perth, Western Australia","https://twitter.com/VSUNEnergy/status/1229645656228126720"
"18-02-2020"," @PactEnvironment: 📚 What’s the difference between #ClimateChange & #GlobalWarming?  🌞 Global warming refers to the long-term warming of…","栃木県の田舎町","https://twitter.com/moimoilovecat/status/1229643934231457792"
"18-02-2020"," @ANUmedia: Looking at the landscape on long car journeys as a kid sparked #ANUExpert David Lindenmayer’s interest in the environment. No…"," Ginninderra Creek Canberra Oz","https://twitter.com/LizDolphinfluff/status/1229643706308775936"
"18-02-2020","Looking at the landscape on long car journeys as a kid sparked #ANUExpert David Lindenmayer’s interest in the environment. Now one of the clearest scientific voices on #climate change & #bushfires, he will tonight give the Krebs Lecture at @UniCanberra. https://t.co/YpxNWrzOFz","Canberra","https://twitter.com/ANUmedia/status/1229642963187306496"
"18-02-2020","We Failed To Mainstream #Culture & #Climate Into Our Devt Trajectory In The Last Century & We've #ClimateChange To Contend With! The Construction Industry Must Do More For Climate Change Mitigation/Adaptation Via Their Art. Thank You #DemasNwoko! #GreenArchitecture @iam_oluwabori https://t.co/j0uDGZPNal","Abuja, Nigeria","https://twitter.com/schrodingerr/status/1229642240949211136"
"18-02-2020"," @AmazonOmy: #Climate warrior #Bezos: https://t.co/t4in9vZ5oh #earthfund","Boulder, Colorado","https://twitter.com/AmazonOmy/status/1229640215922241536"
"18-02-2020"," @blairpalese: Imagine a country where one of it's major insurers says parts of the planet are becoming uninsurable because of #climatech…","Melbourne, Victoria","https://twitter.com/ApplianceInd/status/1229638703900835840"
"18-02-2020","You don’t need to be a socialist to bring #climate change in Queens. 51% New Americans living in Queens those were borned outside of America has already rejected socialism! @NY1 @QueensBPSpecial @UsaNava","New York","https://twitter.com/dilipnathnyc/status/1229635610383540225"
"18-02-2020","Who is to blame about climate change or global warming #climate alert Zambia https://t.co/HDcVZxKA3E","","https://twitter.com/EliasBa57352478/status/1229635232539848704"
"18-02-2020"," @blairpalese: Imagine a country where one of it's major insurers says parts of the planet are becoming uninsurable because of #climatech…","","https://twitter.com/ammcdo/status/1229634263793926144"
"18-02-2020"," @twinklevayuz: #Startup #News Feb 18  1. #Bezos launches $10B #fund to #combat #climate Change  2. #PhonePe, #Paytm line up Rs 2,000 cro…","India","https://twitter.com/StartupNewsIND/status/1229633712612139009"
"18-02-2020","2. #Climate Pollution Limits HB 2311 - Amending state greenhouse gas emission limits for consistency with the most recent assessment of climate change. https://t.co/moQxNLgx7Z","Seattle, WA","https://twitter.com/PCarewGeo/status/1229633497154957313"
"18-02-2020"," @WRIRossCities: Worsening urban #inequality & the deepening #climate crisis are intertwined & must be taken on together.  Our #PrizeforC…","","https://twitter.com/tmarapara1/status/1229630900423602176"
"18-02-2020"," @twinklevayuz: #Startup #News Feb 18  1. #Bezos launches $10B #fund to #combat #climate Change  2. #PhonePe, #Paytm line up Rs 2,000 cro…","Noida, India","https://twitter.com/akhilsharma90/status/1229630863136055296"
"18-02-2020","Investors managing $37 trillion in assets urged #Japan to strengthen #climate targets ahead of U.N. summit in Glasgow in November #COP26. #NoCoalJapan #ClimateEmergency  https://t.co/XHAI49yAfF","Tokyo-to, Japan","https://twitter.com/NoCoalJapan/status/1229630036614864896"
"18-02-2020","CEO of @amazon #Bezos pledges $10 billion to #climate change fight through new #BezosEarthFund which will fund e.g. #scientists, activists and NGO’s fighting #climatechange   #tech #environment #fossilfree #consumtion #energy #pollution #science #SDG13   https://t.co/nktN5EIIgF","Stockholm","https://twitter.com/MarmarNekoro/status/1229629870948438016"
"18-02-2020"," @edking_I: Total number of filed #climate litigation cases up 1,444 from 1,302 in 2019, says @NLawGlobal... majority in US, EU, Australi…","Boulder, CO","https://twitter.com/reamanacer/status/1229629674742935553"
"18-02-2020"," @WRIRossCities: Worsening urban #inequality & the deepening #climate crisis are intertwined & must be taken on together.  Our #PrizeforC…","Nairobi, Kenia","https://twitter.com/mayrmarcus/status/1229629086789767168"
"18-02-2020"," @mmofhollywood: @JeffBezos just pledged $10,000,000,000 to #Climate Change. Is this better than @amazon paying taxes, because it bypasse…","USA","https://twitter.com/ShawnRockk/status/1229629039465267203"
"18-02-2020","#Amazon's #Bezos pledges $10 billion to #climate change fight https://t.co/JwuDTHb1Z5","Helsinki, Finland","https://twitter.com/Kostian_V/status/1229629017084563456"
"18-02-2020"," @edking_I: Total number of filed #climate litigation cases up 1,444 from 1,302 in 2019, says @NLawGlobal... majority in US, EU, Australi…","Mexico City ","https://twitter.com/astridpuentes/status/1229628814231326720"
"18-02-2020"," @drjournal: ""A Challenging Climate: 2020 is a Defining Year for Climate Change and BCM"" by @TheJamesGreen – https://t.co/cf4B5rfonq #DRJ…","Tampa, FL","https://twitter.com/HRlynnette/status/1229628228098285570"
"18-02-2020","Canadian farmers have a plan for tackling #Climate change -  This story was originally published by the National Observer and is reproduced here as part of the #Climate Desk... - https://t.co/i1qy91sPgn #ClimateEnergy https://t.co/WWbl1oYyRN","Phuket","https://twitter.com/chalday/status/1229628083310694400"
"18-02-2020","Canadian farmers have a plan for tackling #Climate change -  This story was originally published by the National Observer and is reproduced here as part of the #Climate Desk... - https://t.co/dVD0DrBQJv #ClimateEnergy https://t.co/wRewEFANH6","Phuket, Thailand","https://twitter.com/antioxidantinfo/status/1229628062498574338"
"18-02-2020","Canadian farmers have a plan for tackling #Climate change -  This story was originally published by the National Observer and is reproduced here as part of the #Climate Desk... - https://t.co/afAAP8HVE3 $#ClimateEnergy https://t.co/VWdAEHXbg9","Phuket, Thailand","https://twitter.com/rolfjoho/status/1229628025118969858"
"18-02-2020","Canadian farmers have a plan for tackling #Climate change -  This story was originally published by the National Observer and is reproduced here as part of the #Climate Desk... - https://t.co/G9f7cERPj5 #ClimateEnergy https://t.co/ovkhFJ5DpN","Phuket, Thailand","https://twitter.com/internetinfomed/status/1229628010074013696"
"18-02-2020","Big news from Bezos. Bravo to Amazon staff who pressed hard for real action on tackling #climate change. Jeff Bezos Commits $10 Billion to Address Climate Change https://t.co/DFEmxSLJWm","New York, NY","https://twitter.com/wwwmac/status/1229626989369266176"
"18-02-2020","#Startup #News Feb 18  1. #Bezos launches $10B #fund to #combat #climate Change  2. #PhonePe, #Paytm line up Rs 2,000 crore for #marketing read more: https://t.co/WO6lIIZj3H  #entrepreneurs #technology #Startup #India #inclusion #Tech4GoodLiving #QuizTimeMorningsWithAmazon","","https://twitter.com/twinklevayuz/status/1229626968598933505"
"18-02-2020"," @rehananathoo: .@gatesfoundation doubles down on #climate and #genderequality. The interconnectedness of so many #impinv issues is impor…","Dubai, United Arab Emirates","https://twitter.com/mindshiftcap/status/1229626545259663360"
"18-02-2020"," @renew_economy: Energy Insiders Podcast: There’s no “new normal” in #climate change https://t.co/Yt4AjgUusj","Toronto - Australia - Hong ","https://twitter.com/Leon_Vandenberg/status/1229626199170789376"
"18-02-2020"," @NTUsg: The sea level of the tropical Indian Ocean is historically much more sensitive to climate change than the Pacific and Atlantic o…","West Region, Singapore","https://twitter.com/SriBUtami/status/1229624969316847617"
"18-02-2020"," @mmofhollywood: @JeffBezos just pledged $10,000,000,000 to #Climate Change. Is this better than @amazon paying taxes, because it bypasse…","","https://twitter.com/SusanC916/status/1229624744309215232"
"18-02-2020"," @AmazonOmy: #Climate warrior #Bezos: https://t.co/t4in9vZ5oh #earthfund","somewhere in da cloud","https://twitter.com/mediamuggle/status/1229623245596315648"
"18-02-2020"," @NTUsg: The sea level of the tropical Indian Ocean is historically much more sensitive to climate change than the Pacific and Atlantic o…","I love my india, singapore.","https://twitter.com/venkata_veera/status/1229622877810393088"
"18-02-2020"," @ChristopherNFox: New survey of institutional investors on #climate change: ""More than half say climate risks are already a factor in th…","Vancouver, British Columbia","https://twitter.com/WalvanLierop/status/1229621613781323777"
"18-02-2020","@UsaParents @incredibleindia @FlightFree2020 @flyingless @FlightFreeUSA #DrinkBlueContest #Drink the #KoolAid   #WorshipTheDirt #DirtWorship #Gaia #bs   #ActOnClimate #climate #ClimateCrisis #ClimateHoax   Now, make #China change their habits & industry. https://t.co/hhwBrBBlLh","Texas, USA","https://twitter.com/CaptainHottub/status/1229621077699178502"
"18-02-2020"," @thomasnhale: A few great #climate talks coming up @BlavatnikSchool   Feb26: @Leonardo_MD1 of @WRIClimate talking about his new book Bui…","","https://twitter.com/Leonardo_MD1/status/1229619696955248641"
"18-02-2020"," @SSSA_soils: In a world where #climate change is a concern, “carbon sequestration” is a valuable topic. Native #prairies are an importan…","World Citizen🌍","https://twitter.com/FaraounF/status/1229619279965904897"
"18-02-2020"," @DrRimmer: Jeff Bezos commits $10 billion to fight climate change https://t.co/xZsSfBnOue #climate #JeffBezos #Amazon #philanthropy","Live anywhere haven't died yet","https://twitter.com/MrSirUgly/status/1229619143344738305"
"18-02-2020","Jeff Bezos commits $10 billion to fight climate change https://t.co/xZsSfBnOue #climate #JeffBezos #Amazon #philanthropy","Brisbane, Queensland","https://twitter.com/DrRimmer/status/1229618473791184896"
"18-02-2020","The sea level of the tropical Indian Ocean is historically much more sensitive to climate change than the Pacific and Atlantic oceans, shows a new study by @NTUsg @NTU_ASE researchers led by Dr Kyle Morgan from @EOS_SG. https://t.co/5D8TTWjJqf #sealevel #climate #NTUsgResearch https://t.co/6kgdzbTUEc","Singapore","https://twitter.com/NTUsg/status/1229616791275462656"
"18-02-2020"," @PactEnvironment: 📚 What’s the difference between #ClimateChange & #GlobalWarming?  🌞 Global warming refers to the long-term warming of…","México","https://twitter.com/GuemesMunoz/status/1229615448792145920"
"18-02-2020"," @ChristopherNFox: New survey of institutional investors on #climate change: ""More than half say climate risks are already a factor in th…","Maryland, USA","https://twitter.com/ClimateJette/status/1229615206625611776"
"18-02-2020","New survey of institutional investors on #climate change: ""More than half say climate risks are already a factor in their investment decisions"" - full study: “The Importance of Climate Risks for Institutional Investors” in The Review of Financial Studies https://t.co/MIaFehCDGm","Boston, MA","https://twitter.com/ChristopherNFox/status/1229614971220348929"
"18-02-2020","#climate change stops #climate strikers https://t.co/WKWVca30AV","London","https://twitter.com/carrzee/status/1229614930103545863"
"18-02-2020","Jeff #Bezos, Amazon’s chief executive and the world’s richest man, said on Monday that he was committing $10 billion to address the #climate crisis in a new initiative he called the Bezos Earth Fund. https://t.co/uKH6krxbpY","United States","https://twitter.com/RengsecondEng/status/1229607012452851713"
"18-02-2020"," @WRIRossCities: Worsening urban #inequality & the deepening #climate crisis are intertwined & must be taken on together.  Our #PrizeforC…","Detroit, MI","https://twitter.com/transportgooru/status/1229605916997226503"
"18-02-2020"," @MarcGunther: This is great news but the details - none of which are available yet -- obviously matter. Unclear whether this will fund a…","Boston, MA","https://twitter.com/L_Handschuh/status/1229605753184509952"
"18-02-2020","#SteamDrills ""Literary art with a message"" Greed Love #Climate #Racism #Heroes & Solutions https://t.co/dQQ4P79m7e https://t.co/FSrx2Fafv7","Taos, New Mexico, USA","https://twitter.com/RiveraSunAuthor/status/1229605744691023872"
"18-02-2020"," @NoreenWise777: Whoa...  did #mikebloomberg’s heroic sacrifice for his country #inspire Jeff Bezos to make this HUGE financial commitmen…","","https://twitter.com/_Qiqly/status/1229604781330718720"
"18-02-2020","#deserts TURNING DESES INTO FORESTS #climate #change https://t.co/BVkAIiN6Ek","Rural Hall, NC","https://twitter.com/SptsGuy1/status/1229604565982547975"
"18-02-2020"," @mmofhollywood: @JeffBezos just pledged $10,000,000,000 to #Climate Change. Is this better than @amazon paying taxes, because it bypasse…","BLEEDING🌎NEVERTRUMPER 🐱","https://twitter.com/KINGTRUMPUSLIAR/status/1229603715012648961"
"18-02-2020"," @IwasGodsbratty1: @rachel7remnant Isaiah 24:20 Is being fulfilled. A foreshadow of the final 70th. ""The earth staggers like a drunkard a…","","https://twitter.com/Lissy43357157/status/1229603598117396488"
"18-02-2020"," @WaterTrends: MARCH 22: WORLD WATER DAY - Water and #Climate Change | #SDG13 > inextricably linked < #SDG6 https://t.co/6VvhvYTaPE","France","https://twitter.com/Mariana_NPaez/status/1229603464159862787"
"18-02-2020","Jeff Bezos’ massive $14.9 billion donation to fight #climate change https://t.co/dAyAv05lV5","","https://twitter.com/governancefocus/status/1229603450209501184"
"18-02-2020"," @NoreenWise777: Whoa...  did #mikebloomberg’s heroic sacrifice for his country #inspire Jeff Bezos to make this HUGE financial commitmen…","","https://twitter.com/Darcie09154298/status/1229602554100756481"
"18-02-2020"," @SSSA_soils: In a world where #climate change is a concern, “carbon sequestration” is a valuable topic. Native #prairies are an importan…","Tucson, AZ","https://twitter.com/RivkaFidel/status/1229600939432009728"
"18-02-2020","Investors urge Japan to strengthen #climate targets https://t.co/wc1IIiZONH via @Matthew__Green @Reuters @AbeShinzo","","https://twitter.com/energyasianews/status/1229599883717296128"
"18-02-2020"," @jaznorfolk: Delighted to see some research I did with colleagues from @CIFOR get cited in @TheEconomist this week! Destroying #bluecarb…","Washington DC","https://twitter.com/AnmolVanamali/status/1229598669562929152"
"18-02-2020"," @mmofhollywood: @JeffBezos just pledged $10,000,000,000 to #Climate Change. Is this better than @amazon paying taxes, because it bypasse…","California, USA","https://twitter.com/debrarlloyd/status/1229598618622935040"
"18-02-2020"," @Climate2026: #Scientist: #Australia shows #Climate change is happening faster than expected  https://t.co/cC1DaExo8L #ClimateChange #Cl…","London England ","https://twitter.com/imamaMuzammal/status/1229598117584130048"
"18-02-2020"," @Climate2026: #Scientist: #Australia shows #Climate change is happening faster than expected  https://t.co/cC1DaExo8L #ClimateChange #Cl…","Croydon london uk","https://twitter.com/iminicabdriver/status/1229596227605495809"
"18-02-2020"," @MarcGunther: This is great news but the details - none of which are available yet -- obviously matter. Unclear whether this will fund a…","Santa Monica, CA","https://twitter.com/PwrdBy/status/1229595857604886529"
"18-02-2020"," @blairpalese: Imagine a country where one of it's major insurers says parts of the planet are becoming uninsurable because of #climatech…","Michigan, USA","https://twitter.com/DelsignoreDaryl/status/1229595648523210752"
"18-02-2020","@amazon @JeffBezos Thanks for the $$ to fight climate change. How about you stop #plasticpollution w/ better packaging. You're creating demand for #plastic plants like #Formosa in Louisiana that is a #climate disaster. @labucketbrigade","New Jersey, USA","https://twitter.com/claire_whitcomb/status/1229595235073785856"
"18-02-2020"," @NoreenWise777: Whoa...  did #mikebloomberg’s heroic sacrifice for his country #inspire Jeff Bezos to make this HUGE financial commitmen…","Wisconsin Dells, Wisconsin","https://twitter.com/swell/status/1229594839400034305"
"18-02-2020","Parents and teachers can make the choices to teach the children. 🤓🙌  New children’s books by Park City-based author addresses endangered species and climate change https://t.co/CVsOK0D3Kt #climate #ESA","","https://twitter.com/bluwndzdancing/status/1229594678388916224"
"18-02-2020"," @EthicalRenewal: “Sheesh–they’re talking about climate change! I’m off.” It’s uncomfortable, isn’t it–the whole topic of climate change……","London","https://twitter.com/fbtoast/status/1229594398880620545"
"18-02-2020"," @blairpalese: Imagine a country where one of it's major insurers says parts of the planet are becoming uninsurable because of #climatech…","Sydney, Australia","https://twitter.com/ActiononClimat5/status/1229593020971880448"
"18-02-2020"," @NoreenWise777: Whoa...  did #mikebloomberg’s heroic sacrifice for his country #inspire Jeff Bezos to make this HUGE financial commitmen…","metro Washington DC","https://twitter.com/GoldGallant/status/1229592893960196096"
"18-02-2020"," @NoreenWise777: Whoa...  did #mikebloomberg’s heroic sacrifice for his country #inspire Jeff Bezos to make this HUGE financial commitmen…","New York, NY","https://twitter.com/SecretTortoise/status/1229592683259342848"
"18-02-2020"," @Climate2026: #Scientist: #Australia shows #Climate change is happening faster than expected  https://t.co/cC1DaExo8L #ClimateChange #Cl…","Croydon London, United Kingdom","https://twitter.com/rafu007/status/1229592598572158977"
"18-02-2020","Whoa...  did #mikebloomberg’s heroic sacrifice for his country #inspire Jeff Bezos to make this HUGE financial commitment to climate change. THANK YOU, #Amazon   #circulareconomy #climatecrisis #climateemergency #fridaysforfuture #sustainability #sunshine #climate #climatechange https://t.co/MAly3xfw36","Washington DC","https://twitter.com/NoreenWise777/status/1229592293792997377"
"18-02-2020"," @MarcGunther: This is great news but the details - none of which are available yet -- obviously matter. Unclear whether this will fund a…","Seattle","https://twitter.com/NonprofitAF/status/1229591715406733313"
"18-02-2020"," @Margaretmaryle3: Thankyou to  #Russell #Crowe for having the fortitude and true grit to speak up about #Climate Change last night..he s…","Melbourne, Oz","https://twitter.com/NickThiwerspoon/status/1229590295622275072"
"18-02-2020","#Scientist: #Australia shows #Climate change is happening faster than expected  https://t.co/cC1DaExo8L #ClimateChange #ClimateCatastrophe #ClimateChangeIsReal #ClimateAction #ClimateEmegency #GreenPeace #GretaThunberg #ExtinctionRebellion","London UK ","https://twitter.com/Climate2026/status/1229588318364557314"
"18-02-2020","Can’t wait to learn about the details. #climate #renewables  https://t.co/sPDUZRPmle","Valparaiso, IN","https://twitter.com/Richard_Baldi/status/1229587824388792322"
"18-02-2020"," @mmofhollywood: @JeffBezos just pledged $10,000,000,000 to #Climate Change. Is this better than @amazon paying taxes, because it bypasse…","#Z2","https://twitter.com/fiiinry/status/1229582703793561600"
"18-02-2020","UK Professor: Only Way to Save Planet Is to ‘Let Humans Become Extinct’.  These hysterical climate change activists must be stopped!  #climate #ClimateChange #ClimateAction #ExtinctionRebellion #extinction #GretaThunberg #ClimateHoax  https://t.co/h9ppGYCfpj via @BreitbartNews","London, England","https://twitter.com/DavidFurnessGB/status/1229581941319577600"
"18-02-2020"," @SSSA_soils: In a world where #climate change is a concern, “carbon sequestration” is a valuable topic. Native #prairies are an importan…","","https://twitter.com/vaughan_soil/status/1229581451823181824"
"18-02-2020","The City of #Sault Ste. Marie's #climate change coordinator will present the city's greenhouse gas inventory report to council on Monday, Feb 24. Meeting begins at 4:30 pm in council chambers at the civic centre. #cleannorthsault https://t.co/oGvmTLS00C","","https://twitter.com/cleannorthsault/status/1229580246233444352"
"18-02-2020"," @mmofhollywood: @JeffBezos just pledged $10,000,000,000 to #Climate Change. Is this better than @amazon paying taxes, because it bypasse…","Hollywood, California","https://twitter.com/mmofhollywood/status/1229579991261667329"
"18-02-2020"," @JWSpry: AMAZING what a (spurious) 1.07°C temp rise over 140 years can do to birds.   Via @jad1rad   WEF: ‘Birds Are Shrinking’ Because…","","https://twitter.com/Ljtcu/status/1229577743848873986"
"18-02-2020","@JeffBezos just pledged $10,000,000,000 to #Climate Change. Is this better than @amazon paying taxes, because it bypasses The Federal Government? #BezosEarthFund. I'm keeping my eye on this.","Hollywood, California","https://twitter.com/mmofhollywood/status/1229576975083139073"
"18-02-2020","Jeff Bezos launches $10 billion fund to fight climate change - https://t.co/YjYXZlEd7P #climate #JeffBezos #ClimateChange https://t.co/BYXhSwDTg1","San Francisco","https://twitter.com/nius_tv/status/1229576047806599168"
"18-02-2020"," @8lanch: The big fat climate change poll.  Please vote  Feel free to comment  And please   Question - is climate change a man made iss…","FL","https://twitter.com/smillr/status/1229575875949191168"
"18-02-2020","Summer's #heatwaves could get more dangerous in the coming decades, study warns - CNN https://t.co/8rDuUIoqiI #extremeweather #climate","Montréal Québec Canada","https://twitter.com/letourse/status/1229574845048008704"
"18-02-2020"," @SSSA_soils: In a world where #climate change is a concern, “carbon sequestration” is a valuable topic. Native #prairies are an importan…","","https://twitter.com/jacfiola/status/1229574433205039104"
"18-02-2020"," @Newsericks: Even @foxnews is starting to report (some of) the TRUTH about #Climate Change.  (PS: Not can...WILL. If humans, thanks to o…","","https://twitter.com/ApathyOver/status/1229574330843090949"
"18-02-2020"," @Margaretmaryle3: Thankyou to  #Russell #Crowe for having the fortitude and true grit to speak up about #Climate Change last night..he s…","wurundjeriland","https://twitter.com/kayneerim/status/1229572148764663808"
"18-02-2020","Imagine that one generation can change the course of humanity~#Climate  https://t.co/n3zmemR6tJ https://t.co/QPBNwejGRs","Taos, New Mexico, USA","https://twitter.com/RiveraSunAuthor/status/1229571420902055937"
"18-02-2020"," @blairpalese: Imagine a country where one of it's major insurers says parts of the planet are becoming uninsurable because of #climatech…","Melbourne, Victoria","https://twitter.com/Goony_AU/status/1229570859506909184"
"18-02-2020"," @TheDailyClimate: #Democratic presidential hopefuls are making big promises on #climate change policy, but no major climate legislation…","Sans Souci, SC","https://twitter.com/Naked_Determina/status/1229566113828278275"
"18-02-2020"," @sethusathya: Jeff Bezos says he's giving $10 billion to fight climate change - Business Insider https://t.co/Nd7dWOSoSX #ClimateChange…","","https://twitter.com/KetikaTyagi/status/1229565587904499712"
"18-02-2020"," @GheorghiuAndy: @ssteingraber1 It is ... ;-) https://t.co/WlGwB2mFUu #NoFracking #NoLNG #NoRoomForGas Even if THE GREEN PAY in Schlesw…","SF Bay Area","https://twitter.com/SunflowerAction/status/1229565428797603842"
"18-02-2020"," @cleanairfrank: Think the #climate is not changing? Just ask these people. https://t.co/C8ExhSHmwA","Washington, DC","https://twitter.com/FeliceStadler/status/1229565395780149248"
"18-02-2020","Jeff Bezos commits $10 billion to fight climate change https://t.co/pDgAyNSryp  #climate","Sydney, New South Wales","https://twitter.com/geolunar/status/1229565153735110658"
"18-02-2020","#Democratic presidential hopefuls are making big promises on #climate change policy, but no major climate legislation is likely to survive if their colleagues in the Senate don't capture the upper chamber in this year's elections. @EENewsUpdates https://t.co/IWk6m6i8ai","Bozeman, Mont.","https://twitter.com/TheDailyClimate/status/1229563726757584898"
"18-02-2020","Even @foxnews is starting to report (some of) the TRUTH about #Climate Change.  (PS: Not can...WILL. If humans, thanks to our shortsightedness & greed, don't do something about global warming, it will cost us MUCH more than it would have to stop it.) https://t.co/49DmFl45ah","Washington, DC & PA","https://twitter.com/Newsericks/status/1229562424120029184"
"18-02-2020","Paul Kelly in @australian says “For Morrison, switching to the 2050 target would constitute a betrayal of the climate change position on which he won the 2019 election.” Surely we all know by now that 2019 was the #rorts election, not the #climate election.","Noongar boodja, 6333, WA","https://twitter.com/enviro_history/status/1229562182305583106"
"18-02-2020"," @WRIRossCities: Worsening urban #inequality & the deepening #climate crisis are intertwined & must be taken on together.  Our #PrizeforC…","","https://twitter.com/womeninmotion_/status/1229561898376536066"
"18-02-2020"," @blairpalese: Imagine a country where one of it's major insurers says parts of the planet are becoming uninsurable because of #climatech…","Chelsea, QC","https://twitter.com/AwsHenry/status/1229561685905727488"
"18-02-2020"," @8lanch: The big fat climate change poll.  Please vote  Feel free to comment  And please   Question - is climate change a man made iss…","Chicago, Illinois","https://twitter.com/MurphyFan143/status/1229559094605946880"
"18-02-2020",".@JeffBezos Commits $10bn to Address #ClimateChange https://t.co/aNE3KqozIJ  A small but important drop in a warming ocean. The more the message about #climate change is amplified, and the more action is supported, the better.  #climateemergency","","https://twitter.com/adamquinton/status/1229557657356447745"
"18-02-2020"," @blueprint4earth: Many pragmatic solutions heading in the same direction:  https://t.co/dl3odBcRXk #climate #ClimateCrisis","","https://twitter.com/_Qiqly/status/1229556751898488832"
"18-02-2020","Many pragmatic solutions heading in the same direction:  https://t.co/dl3odBcRXk #climate #ClimateCrisis","Australia","https://twitter.com/blueprint4earth/status/1229556422347644928"
